TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	ACREDITACION_CARRERA	TOTAL_MATRICULADOS	TOTAL_MATRICULADOS_PRIMER_AÑO
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Diurno	No Acreditada	22	10
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ADMINISTRACION DE EMPRESAS MENCION GESTION DE PERSONAS	Vespertino	No Acreditada	34	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TURISMO MENCION TURISMO AVENTURA	Diurno	No Acreditada	30	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ELECTRONICA INDUSTRIAL	Diurno	No Acreditada	39	13
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ELECTRONICA INDUSTRIAL	Vespertino	No Acreditada	40	21
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TECNOLOGIA EN MINERIA	Diurno	No Acreditada	44	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TECNOLOGIA EN MINERIA	Vespertino	No Acreditada	24	17
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	MANTENIMIENTO INDUSTRIAL	Diurno	No Acreditada	47	24
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	MANTENIMIENTO INDUSTRIAL	Vespertino	No Acreditada	79	40
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	TECNICO EN ENFERMERIA	Diurno	No Acreditada	67	30
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ANALISTA PROGRAMADOR	Diurno	No Acreditada	25	15
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ANALISTA PROGRAMADOR	Vespertino	No Acreditada	4	1
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	CONTABILIDAD GENERAL	Vespertino	No Acreditada	29	14
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	EDIFICACION	Diurno	No Acreditada	19	7
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	EDIFICACION	Vespertino	No Acreditada	47	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Diurno	No Acreditada	29	18
CENTRO DE FORMACIÓN TÉCNICA	CFT INACAP	SEDE IQUIQUE	I REGIÓN	ADMINISTRACION DE EMPRESAS MENCION FINANZAS	Vespertino	No Acreditada	39	25
